key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-614562096,Circular statistics meets practical limitations: a simulation-based Rao's spacing test for non-continuous data,2019,5,10,MOVEMENT ECOLOGY,2051-3933     J9  - MOV ECOL     JI  - Mov. Ecol.,7,,,"Landler, L and Ruxton, GD and Malkemper, EP",,English,,"[""Vienna Bioctr VBC, Res Inst Mol Pathol IMP, Campus Vienna Bioctr 1, A-1030 Vienna, Austria"", ""Univ St Andrews, Sch Biol, St Andrews KY16 9TH, Fife, Scotland""]","Background: For data collected on a circular rather than linear scale, a very common procedure is to test whether the underlying distribution appears to deviate from circular uniformity. Rao's spacing test is often used to evaluate the support the data offers for the null hypothesis of uniformity. Here we demonstrate that the traditional version of this test fails to adequately control type I error rate when the data is non-continuous (i.e. is rounded/grouped to a finite number of discrete values, e.g. to the nearest degree, a common situation). To overcome this issue, we provide a numerically-intensive simulation version of the test.        Methods: We use a simulation study to explore the performance of the traditional and our novel variant on Rao's spacing test, both in terms of control of type I error rate and statistical power.        Results: When data is measured on a continuous circular scale then both methods offer good control of type I error and similar statistical power. If the data is rounded (even to a relatively fine scale such as to the nearest degree - giving 360 possible values), however, the traditional method produces highly inflated type I error rates, particularly with high sample sizes, that make it inappropriate for application to such data. In contrast, our simulation method retains good control of type I error while offering levels of statistical power similar to the traditional Rao test.        Conclusions: The traditional method of applying Rao's spacing test should be replaced by the simulation-based variant introduced here. The two methods offer similar performance but only the simulation method retains good control of the type I error rate when circular data is rounded to a finite set of values (likely due to limited precision of measuring equipment). Adoption of the simulation variant will substantially improve the reliability of this regularly-used test in the commonplace situation where data values are rounded.","Times Cited in Web of Science Core Collection:  9     Total Times Cited:  9     Cited Reference Count:  13 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1186/s40462-019-0160-x     WE  - Science Citation Index Expanded (SCI-EXPANDED),Circular statistics;Limited precision;Rayleigh test;Testing for circular uniformity;Randomisation testing;Statistical power;Oriana,,
rayyan-614562097,"Functional traits and community composition: A comparison among community-weighted means, weighted correlations, and multilevel models",2019,3,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",10,3,415-425,"Miller, JED and Damschen, EI and Ives, AR",,English,,"Univ Wisconsin, Dept Integrat Biol, Madison, WI 53706 USA","Of the several approaches that are used to analyse functional trait-environment relationships, the most popular is community-weighted mean regressions (CWMr) in which species trait values are averaged at the site level and then regressed against environmental variables. Other approaches include model-based methods and weighted correlations of different metrics of trait-environment associations, the best known of which is the fourth-corner correlation method. We investigated these three general statistical approaches for trait-environment associations: CWMr, five weighted correlation metrics (Peres-Neto, Dray, & ter Braak, Ecography, 40, 806-816, 2017), and two multilevel models (MLM) using four different methods for computing p-values. We first compared the methods applied to a plant community dataset. To determine the validity of the statistical conclusions, we then performed a simulation study. CWMr gave highly significant associations for both traits, whereas the other methods gave a mix of support. CWMr had inflated type I errors for some simulation scenarios, implying that the significant results for the data could be spurious. The weighted correlation methods had generally good type I error control but had low power. One of the multilevel models, that from Jamil, Ozinga, Kleyer, and ter Braak (Journal of Vegetation Science, 24, 988-1000, 2013) had both good type I error control and high power when an appropriate method was used to obtain p-values. In particular, if there was no correlation among species in their abundances among sites, a parametric bootstrap likelihood ratio test (LRT) gave the best power. When there was correlation among species in their abundances, a conditional parametric LRT had correct type I errors but had lower power. There is no overall best method for identifying trait-environment associations. For the simple task of testing associations between single environmental variables and single traits, the weighted correlations with permutation tests all had good type I error control, and their ease of implementation is an advantage. For the more complex task of multivariate analyses and model fitting, and when high statistical power is needed, we recommend MLM2 (Jamil et al., 2013). However, care must be taken to ensure against inflated type I errors for both weighted correlations and MLM2. Because CWMr exhibited highly inflated type I error rates, it should always be avoided.","Times Cited in Web of Science Core Collection:  50     Total Times Cited:  50     Cited Reference Count:  29 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/2041-210X.13119     WE  - Science Citation Index Expanded (SCI-EXPANDED),community assembly;ecological community;environmental gradients;fourth-corner approach;generalized linear mixed models;hierarchical models;species niche centroid;Whittaker Siskiyou Mountains data;ENVIRONMENT RELATIONSHIPS,,
rayyan-614562098,Optimizing the choice of a spatial weighting matrix in eigenvector-based methods,2018,10,,ECOLOGY,"[""0012-9658"", ""1939-9170     J9  - ECOLOGY     JI  - Ecology""]",99,10,2159-2166,"Bauman, D and Drouet, T and Fortin, MJ and Dray, S",,English,,"[""Univ Libre Bruxelles, Lab Ecol Vegetale & Biogeochim, CP 244,50 Av Roosevelt, B-1050 Brussels, Belgium"", ""Univ Toronto, Dept Ecol & Evolutionary Biol, 25 Willcocks, Toronto, ON M5S 3B2, Canada"", ""Univ Claude Bernard Lyon 1, Univ Lyon, CNRS, Lab Biometrie & Biol Evolut, F-69100 Villeurbanne, France""]","Eigenvector-mapping methods such as Moran's eigenvector maps (MEM) are derived from a spatial weighting matrix (SWM) that describes the relations among a set of sampled sites. The specification of the SWM is a crucial step, but the SWM is generally chosen arbitrarily, regardless of the sampling design characteristics. Here, we compare the statistical performances of different types of SWMs (distance-based or graph-based) in contrasted realistic simulation scenarios. Then, we present an optimization method and evaluate its performances compared to the arbitrary choice of the most-widely used distance-based SWM. Results showed that the distance-based SWMs generally had lower power and accuracy than other specifications, and strongly underestimated spatial signals. The optimization method, using a correction procedure for multiple tests, had a correct type I error rate, and had higher power and accuracy than an arbitrary choice of the SWM. Nevertheless, the power decreased when too many SWMs were compared, resulting in a trade-off between the gain of accuracy and the loss of power. We advocate that future studies should optimize the choice of the SWM using a small set of appropriate candidates. R functions to implement the optimization are available in the adespatial package and are detailed in a tutorial.","Times Cited in Web of Science Core Collection:  70     Total Times Cited:  73     Cited Reference Count:  43 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1002/ecy.2469     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),community ecology;community simulation;connection scheme;inference of ecological processes from spatial patterns;Moran's eigenvector maps (MEM);multiscale spatial patterns;optimization;principal coordinates of neighbor matrices (PCNM);spatial autocorrelation;spatial eigenvector mapping (SEVM);spatial weighting matrix;type I error rate inflation;AUTOREGRESSIVE MODELS;SELECTION;SCALE;AUTOCORRELATION;INFERENCE;ECOLOGY,,
rayyan-614562099,New robust weighted averaging- and model-based methods for assessing trait-environment relationships,2019,11,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",10,11,1962-1971,"ter Braak, CJF",,English,,"Wageningen Univ & Res, Biometris, Wageningen, Netherlands","Statistical analysis of trait-environment association is challenging owing to the lack of a common observation unit: Community-weighted mean regression (CWMr) uses site points, multilevel models focus on species points, and the fourth-corner correlation uses all species-site combinations. This situation invites the development of new methods capable of using all observation levels. To this end, new multilevel and weighted averaging-based regression methods are proposed. Compared to existing methods, the new multilevel method, called MLM3, has additional site-related random effects; they represent the unknowns in the environment that interact with the trait. The new weighted averaging method combines site-level CWMr with a species-level regression of Species Niche Centroids on to the trait. Because species can vary enormously in frequency and abundance giving diversity variation among sites, the regressions are weighted by Hill's effective number (N-2) of occurrences of each species and the N-2-diversity of a site, and are subsequently combined in a sequential test procedure known as the max test. Using the test statistics of these new methods, the permutation-based max test provides strong statistical evidence for trait-environment association in a plant community dataset, where existing methods show weak evidence. In simulations, the existing multilevel model showed bias and type I error inflation, whereas MLM3 did not. Out of the weighted averaging-based regression methods, the N-2-weighted version best controlled the type I error rate. MLM3 was superior to the weighted averaging-based methods with up to 30% more power. Both methods can be extended (a) to account for phylogeny and spatial autocorrelation and (b) to select functional traits and environmental variables from a greater set of variables.","Times Cited in Web of Science Core Collection:  25     Total Times Cited:  25     Cited Reference Count:  37 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/2041-210X.13278,community assembly;community-weighted means;fourth-corner approach;generalized linear mixed models;species niche centroid;trait-based ecology;weighted averaging;Whittaker Siskiyou Mountains data;COMMUNITY;REGRESSION;TESTS,,
rayyan-614562100,Beyond BACI: Offsetting carcass numbers with flight intensity to improve risk assessments of bird collisions with power lines,2021,12,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,11,23,16716-16726,"Mercker, M and Jödicke, K",,English,,"[""Bionum GmbH Consultants Biol Stat, Hamburg, Germany"", ""Heidelberg Univ, Inst Appl Math IAM, Heidelberg, Germany"", ""Biologen Arbeitsverbund BIA, Bordesholm, Germany""]","The continuing global expansion of electricity networks increases the risk of bird collisions with power lines. Several field studies have demonstrated that this risk can be reduced by marking lines with flight diverters. A before-after control-impact (BACI) design is currently the suggested approach for evaluating the effectiveness of these diverters and is generally assumed to give unbiased results. Using systematic flight survey data, we demonstrate that the assumptions underlying the BACI approach are frequently violated, leading to biased effectiveness estimates. We present an alternative field and statistical design in which the number of bird strike victims is directly related to bird flight intensity (""fusion design""), instead of estimating it indirectly using a control site. The presented design is validated based on simulations. We demonstrate that the presented method is unbiased and shows an approximately 3-fold higher statistical power compared with BACI, even under ideal/unbiased data conditions, with similar field-experimental effort. Moreover, this approach can provide a direct analysis of bird reactions/collisions, estimation of collision rates, and the possibility of conducting the required fieldwork within a single season. Our presented method can be used to standardize and improve future studies on diverter effectiveness, for example, by supporting the acquisition of a more detailed picture of species-, diverter type-, and habitat-specific estimates.","Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  33 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1002/ece3.8291,BACI;bird collision;bird flight;bird strike;collision rate;experimental design;field design;power line;statistical method;Risk Assessment,,
rayyan-614562101,Bringing multivariate support to multiscale codependence analysis: Assessing the drivers of community structure across spatial scales,2018,2,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",9,2,292-304,"Guénard, G and Legendre, P",,English,,"Univ Montreal, Dept Sci Biol, Montreal, PQ, Canada","1. Multiscale codependence analysis (MCA) quantifies the joint spatial distribution of a pair of variables in order to provide a spatially explicit assessment of their relationships to one another. For the sake of simplicity, the original definition of MCA only considered a single response variable (e.g. a single species). However, that definition would limit the application of MCA when many response variables are studied jointly, for example when one wants to study the effect of the environment on the spatial organisation of a multi-species community in an explicit manner.        2. In the present paper, we generalise MCA to multiple response variables. We conducted a simulation study to assess the statistical properties (i.e. type I error rate and statistical power) of multivariate MCA (mMCA) and found that it had honest type I error rate and sufficient statistical power for practical purposes, even with modest sample sizes. We also exemplified mMCA by applying it to two ecological datasets.        3. The simulation study confirmed the adequacy of mMCA from a statistical standpoint: it has honest type I error rates and sufficient power to be useful in practice. Using mMCA, we were able to detect variation in fish community structure along the Doubs River (in France), which was associated with large spatial structures in the variation of physical and chemical variables related to water quality. Also, mMCA usefully described the spatial variation of an Oribatid mite community structure associated with a gradient of water content superimposed on various smaller-scale spatial features associated with vegetation cover in the peat blanket surrounding Lac Geai (in Quebec, Canada).        4. In addition to demonstrating the soundness of mMCA in theory and practice, we further discuss the strengths and assumptions of mMCA and describe other potential scenarios where it would be helpful to biologists interested in assessing influence of environmental conditions on community structure in a spatially explicit way.","Times Cited in Web of Science Core Collection:  5     Total Times Cited:  5     Cited Reference Count:  30 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/2041-210X.12864     WE  - Science Citation Index Expanded (SCI-EXPANDED),habitat modelling;scale;scale-dependent correlation;spatial model,,
rayyan-614562102,Non-zero-sum neutrality test for the tropical rain forest community using long-term between-census data,2022,1,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,12,1,,"Takeuchi, Y and Ohtsuki, H and Innan, H",,English,,"[""Natl Inst Environm Studies, Biodivers Div, Tsukuba, Ibaraki 3058506, Japan"", ""SOKENDAI Grad Univ Adv Studies, Hayama, Kanagawa, Japan""]","For community ecologists, ""neutral or not?"" is a fundamental question, and thus, rejecting neutrality is an important first step before investigating the deterministic processes underlying community dynamics. Hubbell's neutral model is an important contribution to the exploration of community dynamics, both technically and philosophically. However, the neutrality tests for this model are limited by a lack of statistical power, partly because the zero-sum assumption of the model is unrealistic. In this study, we developed a neutrality test for local communities that implements non-zero-sum community dynamics and determines the number of new species (N-sp) between observations. For the non-zero-sum neutrality test, the model distributed the expected N-sp, as calculated by extensive simulations, which allowed us to investigate the neutrality of the observed community by comparing the observed N-sp with distributions of the expected N-sp derived from the simulations. For this comparison, we developed a new ""non-zero-sum N-sp test,"" which we validated by running multiple neutral simulations using different parameter settings. We found that the non-zero-sum N-sp test rejected neutrality at a near-significance level, which justified the validity of our approach. For an empirical test, the non-zero-sum N-sp test was applied to real tropical tree communities in Panama and Malaysia. The non-zero-sum N-sp test rejected neutrality in both communities when the observation interval was long and N-sp was large. Hence, the non-zero-sum N-sp test is an effective way to examine neutrality and has reasonable statistical power to reject the neutral model, especially when the observed N-sp is large. This unique and simple approach is statistically powerful, even though it only employs two temporal sequences of community data. Thus, this test can be easily applied to existing datasets. In addition, application of the test will provide significant benefits for detecting changing biodiversity under climate change and anthropogenic disturbance.","Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  36 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not a simulation study",10.1002/ece3.8462     WE  - Science Citation Index Expanded (SCI-EXPANDED),Barro Colorado Island;immigration;local birth rate per death;neutral model;number of new species;Pasoh;SPECIES ABUNDANCE DISTRIBUTIONS;SAMPLING FORMULA;MODELS;NICHE;ASSUMPTION;MECHANISMS;DIVERSITY;DYNAMICS;Trees,,
rayyan-614562103,Common datastream permutations of animal social network data are not appropriate for hypothesis testing using regression models,2021,2,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",12,2,255-265,"Weiss, MN and Franks, DW and Brent, LJN and Ellis, S and Silk, MJ and Croft, DP",,English,,"[""Univ Exeter, Coll Life & Environm Sci, Ctr Res Anim Behav, Exeter, Devon, England"", ""Ctr Whale Res, Friday Harbor, WA 98250 USA"", ""Univ York, Dept Biol, York, N Yorkshire, England"", ""Univ York, Dept Comp Sci, York, N Yorkshire, England"", ""Univ Exeter Cornwall, Ctr Ecol & Conservat, Penryn, England""]","1. Social network methods have become a key tool for describing, modelling and testing hypotheses about the social structures of animals. However, due to the non-independence of network data and the presence of confounds, specialised statistical techniques are often needed to test hypotheses in these networks. Datastream permutations, originally developed to test the null hypothesis of random social structure, have become a popular tool for testing a wide array of null hypotheses in animal social networks. In particular, they have been used to test whether exogenous factors are related to network structure by interfacing these permutations with regression models.        2. Here, we show that these datastream permutations typically do not represent the null hypothesis of interest to researchers interfacing animal social network analysis with regression modelling, and use simulations to demonstrate the potential pitfalls of using this methodology.        3. Our simulations show that, if used to indicate whether a relationship exists between network structure and a covariate, datastream permutations can result in extremely high type I error rates, in some cases approaching 50%. In the same set of simulations, traditional node-label permutations produced appropriate type I error rates (similar to 5%).        4. Our analysis shows that datastream permutations do not represent the appropriate null hypothesis for these analyses. We suggest that potential alternatives to this procedure may be found in regarding the problems of non-independence of network data and unreliability of observations separately. If biases introduced during data collection can be corrected, either prior to model fitting or within the model itself, node-label permutations then serve as a useful test for interfacing animal social network analysis with regression modelling.","Times Cited in Web of Science Core Collection:  38     Total Times Cited:  38     Cited Reference Count:  31 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1111/2041-210X.13508,group living;null hypothesis significance testing;null model;permutation test;randomisations;regression;social networks;Animals;Social Support;Animal Shells,,
rayyan-614562104,Should ecologists prefer model- over distance-based multivariate methods?,2020,3,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,10,5,2417-2435,"Jupke, JF and Schäfer, RB",,English,,"Univ Koblenz Landau, Inst Environm Sci, iES Landau, Fortstr 7, D-76829 Landau, Germany","Ecological data sets often record the abundance of species, together with a set of explanatory variables. Multivariate statistical methods are optimal to analyze such data and are thus frequently used in ecology for exploration, visualization, and inference. Most approaches are based on pairwise distance matrices instead of the sites-by-species matrix, which stands in stark contrast to univariate statistics, where data models, assuming specific distributions, are the norm. However, through advances in statistical theory and computational power, models for multivariate data have gained traction. Systematic simulation-based performance evaluations of these methods are important as guides for practitioners but still lacking. Here, we compare two model-based methods, multivariate generalized linear models (MvGLMs) and constrained quadratic ordination (CQO), with two distance-based methods, distance-based redundancy analysis (dbRDA) and canonical correspondence analysis (CCA). We studied the performance of the methods to discriminate between causal variables and noise variables for 190 simulated data sets covering different sample sizes and data distributions. MvGLM and dbRDA differentiated accurately between causal and noise variables. The former had the lowest false-positive rate (0.008), while the latter had the lowest false-negative rate (0.027). CQO and CCA had the highest false-negative rate (0.291) and false-positive rate (0.256), respectively, where these error rates were typically high for data sets with linear responses. Our study shows that both model- and distance-based methods have their place in the ecologist's statistical toolbox. MvGLM and dbRDA are reliable for analyzing species-environment relations, whereas both CQO and CCA exhibited considerable flaws, especially with linear environmental gradients.","Times Cited in Web of Science Core Collection:  15     Total Times Cited:  16     Cited Reference Count:  90 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1002/ece3.6059,multivariate analysis;numerical simulations;ordination;statistical models;variable selection;CANONICAL CORRESPONDENCE-ANALYSIS;SPECIES ABUNDANCE DISTRIBUTIONS;REDUNDANCY ANALYSIS;ORDINATION;COMMUNITIES;IMPLEMENTATION;REGRESSION;FRAMEWORK;RESPONSES;GRADIENT,,
rayyan-614562105,Nested versus Independent Sampling: Solving the Mystery of Contradictory Species-Area Relationships,2021,8,1,AMERICAN NATURALIST,"[""0003-0147"", ""1537-5323     J9  - AM NAT     JI  - Am. Nat.""]",198,2,268-277,"Reinhard, J and Drossel, B",,English,,"Tech Univ TU Darmstadt, Inst Condensed Matter Phys, D-64289 Darmstadt, Germany","Species-area relationships (SARs) describe how the number of species increases with the size of the area surveyed. They usually take the form of a power law on regional spatial scales. A metareview of empirical data has shown that the exponent of the power law is larger on average when the areas are sampled in a nested manner, compared with sampling of isolated areas such as islands or nature reserves of different sizes. Because this finding contradicts ecological reasoning, we performed computer simulations of three qualitatively different models that generate species distributions in space and time driven by the mechanisms of speciation, dispersal, and extinction. We find that in all cases and over a wide parameter range the SARs obtained by nested sampling have a smaller slope on the regional scale than those obtained by independent sampling. However, the slopes change considerably with spatial scale and in a different manner for the two sampling methods. By evaluating the spatial scales on which the two types of empirical data were taken, we can explain the discrepancy between simulation results and empirical data.","Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  22 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not statistical method",10.1086/715143,biodiversity;metacommunity;spatially explicit model;species-area relationships;CURVES,,
rayyan-614562106,Simple parametric tests for trait-environment association,2018,9,,JOURNAL OF VEGETATION SCIENCE,"[""1100-9233"", ""1654-1103     J9  - J VEG SCI     JI  - J. Veg. Sci.""]",29,5,801-811,"ter Braak, CJF and Peres-Neto, PR and Dray, S",,English,,"[""Wageningen Univ & Res, Biometris, Wageningen, Netherlands"", ""Concordia Univ, Dept Biol, Montreal, PQ, Canada"", ""Univ Lyon 1, Lab Biometrie & Biol Evolut, CNRS, UMR 5558, Villeurbanne, France""]","Question        The CWM approach is an easy way of analysing trait-environment association by regressing (or correlating) the mean trait per plot against an environmental variable and assessing the statistical significance of the slope or the associated correlation coefficient. However, the CWM approach does not yield valid tests, as random traits (or random indicator values) are far too often judged significantly related to the environmental variable, even when the trait and environmental variable are extrinsic to (not derived from) the community data. Existing solutions are the ZS-modified test (Zeleny & Schaffers,) and the max (or sequential) test based on the fourth-corner correlation. Both tests are based on permutations which become cumbersome when many tests need to be carried out and many permutations are required, as in methods that correct for multiple testing. The main goal of this study was to compare these existing permutation-based solutions and to develop a quick and easy parametric test that can replace them.        MethodsResultsThis study decomposes the fourth-corner correlation in two ways, which suggests a simple parametric approach consisting of assessing the significances of two linear regressions, one plot-level test as in the CWM approach and one species-level test, the reverse of the CWM approach, that regresses the environmental mean per species (i.e. the species niche centroid) on to the trait. The tests are combined by taking the maximum p-value. The type I error rates and power of this parametric max test are examined by simulation of one- and two-dimensional Gaussian models and log-linear models.        The ZS-modified test and the fourth-corner max test are conservative in different scenarios, the ZS-modified test being even more conservative than the fourth-corner. The new parametric max test is shown to control the type I error and has equal or even higher power than permutation tests based on the fourth-corner, the ZS-modified test and variants thereof. A weighted version of the new test showed inflated type I error.        ConclusionThe combination of two simple regressions is a good alternative to the fourth-corner and the ZS-modified test. This combination is also applicable when multiple trait measurements are made per plot.","Times Cited in Web of Science Core Collection:  22     Total Times Cited:  22     Cited Reference Count:  33 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1111/jvs.12666     WE  - Science Citation Index Expanded (SCI-EXPANDED),community ecology;community-level test;CWM of traits;environmental gradients;fourth-corner;functional traits;modified test;species niche centroid;species-level test;statistical ecology;trait-environment relationship;4TH-CORNER PROBLEM;PERMUTATION TESTS;FUNCTIONAL TRAITS;SPECIES TRAITS;COMMUNITY;MODEL;VARIABLES;RESPONSES;LEVEL,,
rayyan-614562107,Testing and interpreting the shared space-environment fraction in variation partitioning analyses of ecological data,2019,1,,OIKOS,"[""0030-1299"", ""1600-0706     J9  - OIKOS     JI  - Oikos""]",128,2,274-285,"Bauman, D and Vleminckx, J and Hardy, OJ and Drouet, T",,English,,"[""Univ Libre Bruxelles, Fac Sci, Unite Ecol Vegetale & Biogeochim, CP244,50 Av FD Roosevelt, BE-1050 Brussels, Belgium"", ""Florida Int Univ, Dept Biol Sci, Miami, FL 33199 USA"", ""Univ Libre Bruxelles, Fac Sci, Unite Evolut Biol & Ecol, Brussels, Belgium""]","Variation partitioning analyses combined with spatial predictors (Moran's eigenvector maps, MEM) are commonly used in ecology to test the fractions of species abundance variation purely explained by environment and space. However, while these pure fractions can be tested using a classical residuals permutation procedure, no specific method has been developed to test the shared space-environment fraction (SSEF). Yet, the SSEF is expected to encompass a major driver of community assembly, that is, an induced spatial dependence effect (ISD; i.e. the reflection of a spatially structured habitat filter on a species distribution). A reliable test of this fraction is therefore crucial to properly test the presence of an ISD on ecological data. To bridge the gap, we propose to test the SSEF through spatially-constrained null models: torus-translations, and Moran spectral randomisations. We investigated the type I error rate and statistical power of our method based on two real environmental datasets and simulations of tree distributions. Ten types of tree distribution displaying contrasted aggregation properties were simulated, and their abundances were sampled in 153 regularly-distributed 20 x 20 m quadrats. The SSEF was tested for 1000 simulated tree distributions either unrelated to the environment, or filtered by environmental variables displaying contrasting spatial structures. The method proposed provided a correct type I error rate (< 0.05). The statistical power was high (> 0.9) when abundances were filtered by an environmental variable structured at broad scale. However, the spatial resolution allowed by the sampling design limited the power of the method when using a fine-scale filtering variable. This highlighted that an ISD can be properly detected providing that the spatial pattern of the filtering process is correctly captured by the sampling design of the study. An R function to apply the SSEF testing method is provided and detailed in a tutorial.","Times Cited in Web of Science Core Collection:  9     Total Times Cited:  9     Cited Reference Count:  54 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1111/oik.05496     WE  - Science Citation Index Expanded (SCI-EXPANDED),habitat filtering;induced spatial dependence;Moran's eigenvector maps (MEM);Moran spectral randomisations (MSR);plant community assembly;spatial correlation;spatially structured environmental variable;torus-translation test;SPATIAL STRUCTURE;FOREST;SCALE;COMMUNITIES;DIVERSITY;HETEROGENEITY;ORDINATION;MATRICES;IMPACT;TREES,,
rayyan-614562108,Integrating spatial and phylogenetic information in the fourth-corner analysis to test trait-environment relationships,2018,12,,ECOLOGY,"[""0012-9658"", ""1939-9170     J9  - ECOLOGY     JI  - Ecology""]",99,12,2667-2674,"Braga, J and ter Braak, CJF and Thuiller, W and Dray, S",,English,,"[""Univ Savoie Mt Blanc, Univ Grenoble Alpes, CNRS, Lab Ecol Alpine LECA, F-38000 Grenoble, France"", ""Wageningen Univ & Res, Biometris, Wageningen, Netherlands"", ""Univ Claude Bernard Lyon I, LBBE, CNRS, UMR5558, F-69100 Villeurbanne, France""]","The fourth-corner analysis aims to quantify and test for relationships between species traits and site-specific environmental variables, mediated by site-specific species abundances. Since there is no common unit of observation, the significance of the relationships is tested using a double permutation procedure (site based and species based). This method implies that all species and sites are independent of each other. However, this fundamental hypothesis might be flawed because of phylogenetic relatedness between species and spatial autocorrelation in the environmental data. Here, using a simulation-based experiment, we demonstrate how the presence of spatial and phylogenetic autocorrelations can, in some circumstances, lead to inflated type I error rates, suggesting that significant associations can be misidentified. As an alternative, we propose a new randomization approach designed to avoid this issue, based on Moran's spectral randomization. In this approach, standard permutations are replaced by constrained randomizations so that the distribution of the statistic under the null hypothesis is built with additional constraints to preserve the phylogenetic and spatial structures of the observed data. The inclusion of this new randomization approach provides total control over type I error rates and should be used in real studies where spatial and phylogenetic autocorrelations often occur.","Times Cited in Web of Science Core Collection:  12     Total Times Cited:  13     Cited Reference Count:  50 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1002/ecy.2530     WE  - Science Citation Index Expanded (SCI-EXPANDED),community ecology;fourth-corner analysis;functional ecology;Moran's spectral randomization;null models;type I error;SPECIES TRAITS;BAYESIAN-INFERENCE;FUNCTIONAL-GROUPS;MIXED MODELS;NULL MODELS;AUTOCORRELATION;FRAMEWORK;PATTERNS;SIGNAL;DISTURBANCE,,
rayyan-614562109,Fast evaluation of study designs for spatially explicit capture-recapture,2019,9,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",10,9,1529-1535,"Efford, MG and Boulanger, J",,English,,"[""Univ Otago, Dept Math & Stat, Dunedin, New Zealand"", ""Integrated Ecol Res, Nelson, BC, Canada""]","Spatially explicit capture-recapture methods use data from the detection of marked animals at known points in space to estimate animal population density without bias from edge effects. Detection is by means of stationary devices such as traps, automatic cameras or DNA hair snags. Data collection is often expensive, and it is not obvious how to optimize the frequency of sampling and the spatial layout of detectors. Results from a pilot study may be extrapolated by simulation to predict the effectiveness of different configurations of multiple detectors, but simulation is slow and requires technical expertise. Another approach for evaluating novel designs is to compute intermediate variables such as the expected number of detected individuals E(n) and expected number of recapture events E(r), and to seek relationships between these variables and quantities of interest such as precision and power. We present formulae for the expected counts and power. For many scenarios the relative standard error (RSE) of estimated density is close to 1/min{E(n),E(r)}, and for maximum precision E(n) approximate to E(r). We compare the approximation for RSE(D<^>) with more rigorous results from simulation. Computation of E(n) and E(r) is deterministic and much faster than simulation, so it is readily included in interactive software for designing studies with enough power to answer ecological questions. The related approximation for RSE(D<^>) is adequate for many purposes.","Times Cited in Web of Science Core Collection:  35     Total Times Cited:  35     Cited Reference Count:  20 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not a simulation study",10.1111/2041-210X.13239     WE  - Science Citation Index Expanded (SCI-EXPANDED),capture-recapture;density estimation;power analysis;precision;SCR;SECR;study design;trap spacing;DENSITY-ESTIMATION,,
